id,distance,ts,x,y,w,h,ts_ir,x_ir,y_ir,w_ir,h_ir,temperatureAvg,temperatureSdv,temperatureMin,temperatureMax,temperatureAvgExt,temperatureSdvExt,mappingError,markup
19,NaN,1643979552321,0.5083333,0.5555556,0.1208333,0.162963,1643979552122,0.4765625,0.7256944,0.2421875,0.2465278,3268.969,82.72973,2649,3464,2273.775,712.0571,0.1218554,-1
19,NaN,1643979552419,0.5145833,0.5296296,0.1291667,0.162963,1643979552323,0.4765625,0.7256944,0.2421875,0.2465278,2838.841,644.4908,1417,3451,2293.681,696.8102,0.1218554,-1
19,NaN,1643979552700,0.5458333,0.5037037,0.1125,0.2074074,1643979552521,0.5078125,0.6736111,0.2473958,0.2604167,3257.933,113.4305,2608,3445,2024.925,605.717,0.1218554,-1
19,NaN,1643979552884,0.5520833,0.4925926,0.1083333,0.2148148,1643979552720,0.5520833,0.6458333,0.2265625,0.3159722,3146.954,372.9473,1499,3438,2052.45,592.8986,0.1218554,-1
19,NaN,1643979553084,0.5479167,0.4888889,0.1041667,0.2148148,1643979552923,0.5625,0.6284722,0.2161458,0.3298611,3231.941,120.5932,2521,3420,2048.501,582.075,0.1218554,-1
19,NaN,1643979553277,0.5333334,0.4851852,0.1020833,0.2074074,1643979553122,0.5494792,0.625,0.2083333,0.3229166,2986.693,551.1353,1515,3418,2072.6,611.4066,0.1218554,-1
19,NaN,1643979553450,0.5145833,0.4851852,0.09791666,0.1962963,1643979553321,0.515625,0.6215278,0.2057292,0.3090278,3019.391,559.1504,1517,3413,2061.052,619.1119,0.1218554,-1
19,NaN,1643979553663,0.5020834,0.5074074,0.09583336,0.1814815,1643979553521,0.4791667,0.6284722,0.1979167,0.2951389,3230.792,101.4636,2568,3388,2014.976,615.3076,0.1218554,-1
19,NaN,1643979553817,0.5,0.5148148,0.08541667,0.1740741,1643979553721,0.4609375,0.65625,0.1875,0.2708334,3233.985,74.7893,2929,3381,2100.851,641.3475,0.1218554,-1
19,NaN,1643979554103,0.5020834,0.5296296,0.08749998,0.1666667,1643979553921,0.4583333,0.6736111,0.1770833,0.2534722,3221.526,98.29322,2545,3379,2136.936,648.6493,0.1218554,-1
19,NaN,1643979554205,0.5,0.5407407,0.08958334,0.1555555,1643979554122,0.4635416,0.6909722,0.1770833,0.25,3209.785,114.3843,2200,3372,2202.139,664.3224,0.1218554,-1
19,NaN,1643979554486,0.50625,0.5481482,0.08958334,0.1444445,1643979554321,0.4635416,0.7152778,0.1770833,0.2222222,3233.777,91.00293,2547,3374,2231.615,661.6848,0.1218554,-1
19,NaN,1643979554646,0.5083333,0.5481482,0.08958334,0.1444445,1643979554521,0.4713542,0.7152778,0.1822917,0.21875,3138.997,312.3885,1557,3356,2249.638,674.0162,0.1218554,-1
19,NaN,1643979554781,0.5229167,0.5629629,0.08333331,0.125926,1643979554721,0.4921875,0.7256944,0.1744792,0.2048611,3153.53,300.2993,1550,3381,2259.592,670.5276,0.1218554,-1
19,NaN,1643979555053,0.5270833,0.5666667,0.09375,0.125926,1643979554920,0.5182292,0.7361111,0.1796875,0.2048611,3243.36,92.69791,2595,3386,2241.931,636.3489,0.1218554,-1
19,NaN,1643979555326,0.5395833,0.5666667,0.09375,0.1333333,1643979555129,0.5208334,0.7465278,0.1848958,0.2083333,3249.228,77.21485,2568,3379,2253.303,605.5993,0.1218554,-1
19,NaN,1643979555436,0.5479167,0.5740741,0.0958333,0.1296296,1643979555337,0.5390625,0.7430556,0.1901042,0.2013889,3156.173,349.6374,1511,3381,2250.883,614.3493,0.1218554,-1
19,NaN,1643979555706,0.5645834,0.5666667,0.1,0.1296296,1643979555521,0.5625,0.7465278,0.2005208,0.2013889,3227.157,97.98278,2549,3386,2120.442,534.639,0.1218554,-1
19,NaN,1643979555901,0.5791667,0.5814815,0.09375,0.1074074,1643979555768,0.5963541,0.75,0.1979167,0.1875,3163.224,252.3318,1629,3382,2143.313,568.0044,0.1218554,-1
19,NaN,1643979555982,0.5833333,0.5814815,0.08958334,0.1074074,1643979555922,0.6197917,0.7638889,0.1875,0.1631945,3216.765,95.20832,2943,3340,2157.005,637.3651,0.01005476,-1
19,NaN,1643979556266,0.5916666,0.5925926,0.08749998,0.1148148,1643979556122,0.6380208,0.78125,0.1744792,0.1736111,3210.703,100.3804,2790,3344,2131.561,612.2477,0.01005476,-1
19,NaN,1643979556547,0.5854167,0.5962963,0.08749998,0.1185185,1643979556322,0.640625,0.7847222,0.1770833,0.1736111,3203.347,106.7437,2866,3347,2048.236,591.2963,0.01005476,-1
19,NaN,1643979556640,0.5854167,0.5888889,0.0916667,0.1222222,1643979556550,0.6302084,0.7847222,0.1770833,0.1840278,3215.945,113.9113,2545,3356,2087.683,569.0814,0.01005476,-1
19,NaN,1643979556880,0.5833333,0.5851852,0.09791666,0.1259259,1643979556720,0.6276041,0.7743056,0.1901042,0.1805556,3198.731,113.4156,2723,3349,1960.708,577.3998,0.01005476,-1
19,NaN,1643979557016,0.5854167,0.5925926,0.0916667,0.1259259,1643979556921,0.6276042,0.7743056,0.1927083,0.1909722,3201.289,115.7815,2888,3349,2029.886,628.4233,0.01005476,-1
19,NaN,1643979557296,0.5875,0.5962963,0.08958334,0.1185185,1643979557122,0.6302084,0.7847222,0.1848958,0.1875,3215.581,103.6282,2842,3347,2005.939,556.6573,0.01005476,-1
19,NaN,1643979557479,0.5833333,0.5851852,0.09166664,0.1185185,1643979557320,0.6328125,0.7847222,0.1822917,0.1805556,3170.689,213.0487,2034,3349,1898.573,491.6157,0.01005476,-1
19,NaN,1643979557587,0.5833333,0.5851852,0.09583336,0.1148148,1643979557521,0.625,0.7708333,0.1901042,0.1770833,3147.923,254.0504,1813,3349,1853.229,450.0957,0.01005476,-1
19,NaN,1643979557863,0.5729167,0.5814815,0.1,0.1111111,1643979557754,0.609375,0.7743056,0.203125,0.1770833,3238.507,81.11497,2903,3358,1953.801,467.2739,0.01005476,-1
19,NaN,1643979558051,0.56875,0.5851852,0.1020833,0.1037037,1643979557922,0.6015625,0.7673611,0.203125,0.1666667,3198.671,167.9189,1864,3351,1922.456,434.0633,0.01005476,-1
19,NaN,1643979558133,0.5645834,0.5777778,0.1041667,0.1074074,1643979558123,0.5885417,0.7604167,0.2109375,0.1631945,3225.9,130.6638,1866,3388,2073.837,508.2478,0.1218554,-1
19,NaN,1643979558521,0.5604166,0.5666667,0.1,0.1222222,1643979558321,0.5833333,0.7465278,0.2109375,0.1805556,3236.519,96.27916,2517,3404,2050.32,512.1922,0.1218554,-1
19,NaN,1643979558702,0.55625,0.5666667,0.1020833,0.125926,1643979558523,0.5807292,0.7430556,0.2005208,0.1840278,3240.883,95.38754,2515,3399,2041.128,517.191,0.1218554,-1
19,NaN,1643979558888,0.55625,0.5629629,0.09791666,0.1333333,1643979558720,0.5703125,0.7430556,0.2057292,0.1909722,3249.771,94.41351,2351,3402,2050.387,515.2122,0.1218554,-1
19,NaN,1643979559144,0.5604166,0.5666667,0.09583336,0.1296296,1643979558921,0.5703125,0.7361111,0.2005208,0.2048611,3253.894,94.27801,2551,3422,2062.708,524.5742,0.1218554,-1
19,NaN,1643979559368,0.5604166,0.5592592,0.1,0.1333333,1643979559215,0.5807292,0.7326389,0.2005208,0.2013889,3246.979,90.42067,2597,3409,2037.276,524.9655,0.1218554,-1
19,NaN,1643979559656,0.5708333,0.5629629,0.09375,0.125926,1643979559558,0.5963541,0.7361111,0.1979167,0.2048611,3248.834,93.42671,2538,3399,2075.13,531.8375,0.1218554,-1
19,NaN,1643979559750,0.5729167,0.5592592,0.09791666,0.1333333,1643979559720,0.6041667,0.7326389,0.1953125,0.2013889,3227.297,136.0144,1964,3392,2060.426,539.4529,0.1218554,-1
19,NaN,1643979560024,0.5833333,0.5629629,0.08958334,0.1333333,1643979559921,0.6197916,0.7430556,0.1822917,0.1979167,3243.937,88.12001,2494,3397,1956.757,468.7411,0.01005476,-1
19,NaN,1643979560305,0.5875,0.5666667,0.08333331,0.1333333,1643979560123,0.6276042,0.7395833,0.1796875,0.2048611,3234.34,94.69794,2469,3404,1942.777,486.744,0.01005476,-1
19,NaN,1643979560586,0.59375,0.5740741,0.07916665,0.125926,1643979560390,0.640625,0.75,0.1640625,0.1979167,3238.099,91.0083,2534,3415,1985.124,495.2591,0.01005476,-1
19,NaN,1643979560682,0.59375,0.5740741,0.08125001,0.125926,1643979560592,0.6458334,0.7534722,0.1614583,0.1909722,3238.825,86.37601,2616,3402,1962.365,488.1181,0.01005476,-1
19,NaN,1643979560889,0.5895833,0.5703704,0.08125001,0.125926,1643979560721,0.6458333,0.7534722,0.1640625,0.1909722,3227.207,117.3332,2099,3402,1877.964,425.5773,0.01005476,-1
19,NaN,1643979561014,0.5895833,0.5703704,0.08125001,0.125926,1643979560920,0.6380208,0.7465278,0.1640625,0.1944444,3220.209,148.5559,1878,3411,1869.807,381.6275,0.01005476,-1
19,NaN,1643979561240,0.5854167,0.5666667,0.08749998,0.137037,1643979561129,0.6380208,0.7430556,0.171875,0.2013889,3240.284,90.85185,2577,3402,1918.773,444.0593,0.01005476,-1
19,NaN,1643979561534,0.5708333,0.5666667,0.0958333,0.1296296,1643979561336,0.6197917,0.7465278,0.1848958,0.2048611,3252.544,85.5742,2589,3399,1999.681,464.9644,0.01005476,-1
19,NaN,1643979561714,0.5666667,0.5592592,0.09791666,0.137037,1643979561570,0.5989583,0.7395833,0.1953125,0.2013889,3208.983,236.5168,1602,3393,2081.68,537.2395,0.1218554,-1
19,NaN,1643979561807,0.5625,0.5555556,0.09791666,0.1444445,1643979561721,0.5911458,0.7291667,0.1979167,0.2118055,3226.887,171.3063,1801,3386,2075.898,551.123,0.1218554,-1
19,NaN,1643979562088,0.5625,0.5444444,0.09791666,0.1555555,1643979561922,0.5833333,0.71875,0.1979167,0.2256944,3254.934,82.85256,2620,3395,2079.609,559.1603,0.1218554,-1
19,NaN,1643979562264,0.5625,0.5481482,0.0958333,0.1518518,1643979562122,0.5833333,0.7118056,0.1979167,0.2326389,3250.699,88.34914,2591,3402,2090.526,568.6879,0.1218554,-1
19,NaN,1643979562366,0.5625,0.5481482,0.09791666,0.1518518,1643979562321,0.5833333,0.7152778,0.1979167,0.2291667,3246.378,100.5653,2361,3402,2104.606,574.5818,0.1218554,-1
19,NaN,1643979562658,0.5604166,0.5555556,0.1,0.1481482,1643979562523,0.5807292,0.7222222,0.2005208,0.2291667,3258.444,93.98521,2593,3395,2108.709,558.9434,0.1218554,-1
19,NaN,1643979562932,0.5479167,0.5592592,0.09791666,0.1407408,1643979562723,0.5729167,0.7291667,0.203125,0.21875,3264.375,93.51653,2517,3399,2127.637,572.0676,0.1218554,-1
19,NaN,1643979563063,0.5395833,0.5592592,0.1,0.1407408,1643979562956,0.5520833,0.7326389,0.1979167,0.2118055,3089.479,414.9747,1543,3397,2162.482,607.186,0.1218554,-1
19,NaN,1643979563307,0.5083333,0.5407407,0.09375,0.1481482,1643979563167,0.5182291,0.7291667,0.1901042,0.2152778,3284.088,93.12012,2570,3397,2245.291,625.0182,0.1218554,-1
19,NaN,1643979563413,0.5020834,0.537037,0.09166664,0.162963,1643979563321,0.4739584,0.7013889,0.1901042,0.2291667,3230.273,157.806,2519,3411,2171.324,644.1097,0.1218554,-1
19,NaN,1643979563684,0.4791667,0.5222222,0.08750001,0.162963,1643979563523,0.4401041,0.6875,0.1796875,0.2361111,3262.662,96.28276,2475,3404,2167.525,634.4311,0.1218554,-1
19,NaN,1643979563871,0.4708333,0.5074074,0.08333334,0.1555555,1643979563737,0.4140625,0.6701389,0.1744792,0.2430555,3202.442,215.8833,1586,3397,2138.432,617.4545,0.1218554,-1
19,NaN,1643979564154,0.4645833,0.5111111,0.07916665,0.137037,1643979563921,0.3958334,0.6527778,0.1640625,0.2326389,3225.155,142.8985,2463,3392,2111.357,593.7795,0.1218554,-1
19,NaN,1643979564439,0.4625,0.4962963,0.07708332,0.1481482,1643979564321,0.3880208,0.6493056,0.1536458,0.1944444,3180.669,165.161,2481,3374,2038.336,571.8792,0.1218554,-1
19,NaN,1643979564709,0.4625,0.4962963,0.07500002,0.1333333,1643979564521,0.3854166,0.6354167,0.1536458,0.2152778,3166.624,172.7921,2433,3372,2058.905,575.1052,0.1218554,-1
19,NaN,1643979564906,0.4645833,0.4962963,0.07083333,0.1296296,1643979564723,0.3854167,0.6354167,0.1510417,0.2048611,3154.625,177.6619,2427,3367,2025.349,564.4349,0.1218554,-1
19,NaN,1643979565178,0.4583333,0.4888889,0.07708332,0.1407407,1643979564921,0.3880209,0.6354167,0.1432292,0.1979167,3144.682,181.1968,2483,3363,2014.099,558.1152,0.1218554,-1
19,NaN,1643979565280,0.4583333,0.4888889,0.07708332,0.1407407,1643979565180,0.375,0.625,0.15625,0.2152778,3146.445,181.0984,2446,3370,2025.714,550.4428,0.1218554,-1
19,NaN,1643979565459,0.4541667,0.4851852,0.07916668,0.137037,1643979565322,0.375,0.625,0.15625,0.2118056,3157.017,176.402,2437,3374,2008.324,545.2327,0.1218554,-1
19,NaN,1643979565660,0.45625,0.4962963,0.07499999,0.1333333,1643979565520,0.3697916,0.625,0.1614583,0.2083333,3171.571,167.317,2414,3376,1985.044,536.3572,0.1218554,-1
19,NaN,1643979565844,0.4541667,0.4925926,0.07916668,0.1407407,1643979565720,0.3697916,0.6354167,0.15625,0.2048611,3171.9,178.2,2326,3369,2045.449,553.999,0.1218554,-1
19,NaN,1643979566123,0.45625,0.4925926,0.07708335,0.137037,1643979565921,0.375,0.6319444,0.15625,0.2083333,3176.13,169.1361,2412,3374,2010.791,550.2097,0.1218554,-1
19,NaN,1643979566352,0.4645833,0.5,0.07083333,0.1259259,1643979566155,0.375,0.6319444,0.1536458,0.2048611,3183.608,163.4862,2408,3376,2006.883,550.8759,0.1218554,-1
19,NaN,1643979566606,0.4625,0.5,0.07500002,0.1185185,1643979566412,0.3880208,0.6423611,0.1458333,0.1909722,3179.301,167.5085,2423,3374,1989.37,553.4211,0.1218554,-1
19,NaN,1643979566876,0.4625,0.5,0.07500002,0.1296296,1643979566654,0.3854167,0.6423611,0.1510417,0.1805555,3178.187,171.4093,2460,3379,1944.849,533.5753,0.1218554,-1
19,NaN,1643979566983,0.4645833,0.5037037,0.07083333,0.1296296,1643979566887,0.3854167,0.6423611,0.1510417,0.1979167,3177.724,176.9001,2338,3376,2026.224,565.5369,0.1218554,-1
19,NaN,1643979567252,0.4604167,0.4925926,0.07499999,0.137037,1643979567140,0.3880209,0.6388889,0.1432292,0.1875,3164.554,176.7361,2435,3372,1977.385,549.3363,0.1218554,-1
19,NaN,1643979567440,0.4645833,0.4962963,0.07291669,0.1259259,1643979567321,0.3828125,0.6319444,0.1510417,0.2048611,3153.133,208.0342,1962,3372,2001.903,557.5173,0.1218554,-1
19,NaN,1643979567712,0.4645833,0.4962963,0.07499999,0.1259259,1643979567523,0.3880209,0.6354167,0.1484375,0.2048611,3166.244,176.7388,2444,3374,2013.145,563.5745,0.1218554,-1
19,NaN,1643979567840,0.4645833,0.5,0.07708335,0.1259259,1643979567720,0.3880208,0.6388889,0.1536458,0.1909722,3167.889,176.835,2342,3372,1963.403,548.9431,0.1218554,-1
19,NaN,1643979568092,0.46875,0.5,0.07499999,0.1222222,1643979567921,0.3880209,0.6423611,0.15625,0.1909722,3178.471,173.6153,2427,3376,1977.145,553.7369,0.1218554,-1
19,NaN,1643979568206,0.4645833,0.4962963,0.07916665,0.137037,1643979568122,0.3958333,0.6423611,0.1536458,0.1909722,3195.885,170.213,2313,3386,1970.295,561.4614,0.1218554,-1
19,NaN,1643979568478,0.46875,0.5111111,0.07291669,0.1296296,1643979568321,0.3880209,0.6458333,0.1588542,0.2048611,3204.18,158.1868,2394,3386,2035.72,570.2498,0.1218554,-1
19,NaN,1643979568685,0.46875,0.5148148,0.07499999,0.1407408,1643979568521,0.3958334,0.6597222,0.1510417,0.2013889,3221.194,144.956,2427,3384,2077.503,583.4963,0.1218554,-1
19,NaN,1643979568862,0.4729167,0.5296296,0.07708335,0.1333333,1643979568723,0.3984375,0.6701389,0.1536458,0.2118055,3172.788,293.9594,1534,3381,2152.326,627.7092,0.1218554,-1
19,NaN,1643979569131,0.4875,0.5518519,0.08125001,0.1296296,1643979568927,0.4088541,0.6875,0.1614583,0.2048611,3230.066,111.1466,2469,3388,2106.871,630.722,0.1218554,-1
19,NaN,1643979569229,0.4958333,0.5592592,0.08125001,0.125926,1643979569142,0.4348959,0.7222222,0.1666667,0.1944444,3045.028,447.3921,1451,3358,2245.745,693.0627,0.1218554,-1
19,NaN,1643979569535,0.5208333,0.5703704,0.09375,0.1222222,1643979569325,0.4635416,0.7326389,0.1770833,0.1944445,3222.13,106.6509,2534,3379,2176.983,644.3051,0.1218554,-1
19,NaN,1643979569787,0.5458333,0.5703704,0.1020833,0.1222222,1643979569584,0.5104167,0.7465278,0.1953125,0.1909722,3242.784,83.91116,2577,3379,2184.083,605.885,0.1218554,-1
19,NaN,1643979570070,0.5541667,0.5740741,0.1020833,0.1148148,1643979569849,0.5625,0.7569444,0.203125,0.1875,3243.672,87.44488,2595,3379,2200.859,572.1409,0.1218554,-1
19,NaN,1643979570179,0.5583333,0.5777778,0.1041667,0.1185185,1643979570115,0.5703125,0.7569444,0.2083333,0.1770833,3213.61,198.5465,1594,3372,2182.032,576.5138,0.1218554,-1
19,NaN,1643979570455,0.56875,0.6074074,0.0916667,0.1111111,1643979570337,0.5911458,0.7847222,0.203125,0.1805556,3264.278,76.74789,2829,3369,2383.265,598.8281,0.01005476,-1
19,NaN,1643979570629,0.5604166,0.6,0.09583336,0.1111111,1643979570483,0.59375,0.8020833,0.1875,0.1701389,3271.403,67.25356,2888,3374,2451.246,533.4465,0.01005476,-1
19,NaN,1643979570723,0.5625,0.5962963,0.0958333,0.1111111,1643979570632,0.5807292,0.7916667,0.1927083,0.1701389,3266.017,73.17659,2866,3367,2611.527,518.7593,0.01005476,-1
19,NaN,1643979570873,0.5604166,0.6,0.09791666,0.1074074,1643979570757,0.5833333,0.7881944,0.1953125,0.1666667,3263.402,76.05682,2829,3367,2535.105,558.5433,0.01005476,-1
19,NaN,1643979571105,0.5604166,0.6037037,0.1,0.1148148,1643979570921,0.5807291,0.7916667,0.1979167,0.1701389,3265.984,73.17424,2866,3367,2551.583,556.3892,0.01005476,-1
19,NaN,1643979571287,0.5645834,0.6037037,0.09791666,0.1111111,1643979571127,0.5807292,0.7986111,0.2005208,0.1736111,3270.334,68.88683,2888,3374,2552.956,548.8964,0.01005476,-1
19,NaN,1643979571479,0.56875,0.5925926,0.1020833,0.1037037,1643979571321,0.5885417,0.7951389,0.2005208,0.1666667,3228.47,133.3031,2217,3367,2387.288,627.7114,0.01005476,-1
19,NaN,1643979571671,0.5666667,0.5888889,0.1041667,0.1074074,1643979571521,0.5911459,0.7847222,0.2083333,0.1597222,3253.08,73.99013,2911,3365,2247.788,626.1089,0.01005476,-1
19,NaN,1643979571847,0.5645834,0.5814815,0.10625,0.1111111,1643979571721,0.5911458,0.7708333,0.2109375,0.1666667,3236.753,99.24396,2281,3382,2149.25,554.1482,0.1218554,-1
19,NaN,1643979572073,0.5645834,0.5703704,0.1020833,0.1185185,1643979571920,0.5859375,0.7604167,0.2135417,0.1736111,3239.466,85.28587,2581,3392,2123.712,549.8984,0.1218554,-1
19,NaN,1643979572229,0.5645834,0.5777778,0.1041667,0.1111111,1643979572194,0.5885417,0.7569444,0.2083333,0.1701389,3230.236,90.72398,2749,3370,2100.84,546.4014,0.1218554,-1
19,NaN,1643979572518,0.56875,0.5740741,0.1,0.1111111,1643979572352,0.59375,0.7604167,0.2083333,0.1666667,3238.991,85.09647,2628,3384,2097.008,532.2405,0.1218554,-1
19,NaN,1643979572608,0.56875,0.5777778,0.1,0.1111111,1643979572521,0.5963542,0.7534722,0.203125,0.1701389,3230.112,99.43755,2285,3382,2081.374,532.8865,0.1218554,-1
19,NaN,1643979572890,0.5645834,0.5740741,0.1041667,0.1111111,1643979572721,0.5963541,0.7534722,0.2057292,0.1666667,3237.089,87.05645,2591,3376,2076.831,531.2692,0.1218554,-1
19,NaN,1643979573072,0.5645834,0.5740741,0.09791666,0.1111111,1643979572921,0.5885417,0.7534722,0.2083333,0.1701389,3226.955,119.3319,2103,3381,2081.338,539.2561,0.1218554,-1
19,NaN,1643979573261,0.5583333,0.5740741,0.1041667,0.1185185,1643979573124,0.5859375,0.75,0.1979167,0.1701389,3229.836,92.28704,2572,3376,2070.08,534.0197,0.1218554,-1
19,NaN,1643979573466,0.5541667,0.5740741,0.1041667,0.1185185,1643979573321,0.5729167,0.7534722,0.2109375,0.1805556,3230.446,101.9255,2253,3392,2099.386,540.3775,0.1218554,-1
19,NaN,1643979573727,0.5541667,0.5740741,0.1041667,0.1111111,1643979573524,0.5677083,0.75,0.2109375,0.1805556,3232.031,91.91195,2597,3386,2083.066,538.0447,0.1218554,-1
19,NaN,1643979573832,0.5541667,0.5814815,0.1041667,0.1111111,1643979573752,0.5677083,0.7569444,0.2109375,0.1701389,3236.412,82.21054,2661,3374,2092.961,533.2932,0.1218554,-1
19,NaN,1643979574114,0.55625,0.5777778,0.1041667,0.1111111,1643979573921,0.5703125,0.7604167,0.2109375,0.1666667,3232.845,84.24613,2574,3372,2111.156,540.4276,0.1218554,-1
19,NaN,1643979574285,0.5625,0.5814815,0.1020833,0.1111111,1643979574122,0.5729167,0.7604167,0.2083333,0.1701389,3232.779,86.42101,2620,3370,2116.597,544.2049,0.1218554,-1
19,NaN,1643979574477,0.5645834,0.5851852,0.1020833,0.1111111,1643979574325,0.5833334,0.7638889,0.2083333,0.1666667,3233.641,84.63056,2579,3372,2118.019,535.9559,0.1218554,-1
19,NaN,1643979574669,0.5666667,0.5851852,0.1020833,0.1037037,1643979574520,0.5885416,0.7708333,0.2057292,0.1666667,3235.671,81.69182,2816,3367,2149.473,535.8849,0.1218554,-1
19,NaN,1643979574893,0.56875,0.5851852,0.1020833,0.1148148,1643979574721,0.5911459,0.7743056,0.2083333,0.1631944,3236.267,88.31138,2808,3367,2256.752,608.0778,0.01005476,-1
19,NaN,1643979575057,0.5645834,0.5888889,0.1041667,0.1074074,1643979574929,0.59375,0.7708333,0.2083333,0.1736111,3241.806,90.6348,2710,3372,2233.134,598.0186,0.01005476,-1
19,NaN,1643979575233,0.5666667,0.5814815,0.1041667,0.1111111,1643979575128,0.5885417,0.7708333,0.2109375,0.1666667,3243.747,80.88247,2816,3376,2138.109,527.3682,0.1218554,-1
19,NaN,1643979575479,0.5645834,0.5888889,0.10625,0.1037037,1643979575323,0.5963541,0.7708333,0.2057292,0.1631945,3239.291,91.91779,2717,3372,2178.518,595.1488,0.01005476,-1
19,NaN,1643979575599,0.5666667,0.5851852,0.1041667,0.1148148,1643979575524,0.5885416,0.7743056,0.2135417,0.1631944,3243.583,84.7218,2630,3374,2137.11,525.8942,0.1218554,-1
19,NaN,1643979575885,0.5666667,0.5851852,0.1020833,0.1074074,1643979575721,0.5885417,0.7743056,0.2109375,0.1701389,3250.533,77.95724,2796,3402,2159.313,526.8907,0.1218554,-1
19,NaN,1643979576084,0.56875,0.5851852,0.1,0.1074074,1643979575921,0.59375,0.7708333,0.2057292,0.1631945,3245.413,83.6498,2628,3369,2175.907,574.4622,0.01005476,-1
19,NaN,1643979576259,0.5625,0.5777778,0.1041667,0.1074074,1643979576123,0.59375,0.7673611,0.203125,0.1631945,3233.864,104.761,2309,3369,2154.803,565.2843,0.01005476,-1
19,NaN,1643979576373,0.5645834,0.5777778,0.1020833,0.1111111,1643979576320,0.5859375,0.7604167,0.2083333,0.1666667,3234.607,85.57203,2500,3367,2101.349,527.9818,0.1218554,-1
19,NaN,1643979576682,0.5645834,0.5777778,0.1041667,0.1037037,1643979576521,0.5885417,0.7638889,0.203125,0.1597222,3234.283,81.00484,2589,3361,2106.174,528.1542,0.1218554,-1
19,NaN,1643979576927,0.56875,0.5888889,0.1,0.1148148,1643979576722,0.5885417,0.7604167,0.2083333,0.1631945,3229.717,86.50784,2545,3361,2098.493,527.0267,0.1218554,-1
19,NaN,1643979577013,0.5666667,0.5851852,0.1,0.1111111,1643979576946,0.5963542,0.7743056,0.2005208,0.1736111,3249.25,80.28222,2836,3374,2232.908,551.1941,0.01005476,-1
19,NaN,1643979577300,0.5666667,0.5888889,0.1020833,0.1111111,1643979577121,0.5911458,0.7708333,0.2057292,0.1701389,3246.463,79.07065,2729,3402,2151.183,528.6912,0.1218554,-1
19,NaN,1643979577497,0.5666667,0.5888889,0.1,0.1074074,1643979577363,0.5911458,0.7743056,0.2057292,0.1701389,3251.118,82.44878,2790,3374,2252.895,590.5883,0.01005476,-1
19,NaN,1643979577665,0.5666667,0.5925926,0.1020833,0.1111111,1643979577521,0.5911458,0.7777778,0.203125,0.1631944,3252.127,80.00961,2829,3376,2253.49,590.4169,0.01005476,-1
19,NaN,1643979577886,0.5645834,0.5851852,0.1041667,0.1148148,1643979577725,0.59375,0.7777778,0.2057292,0.1736111,3254.682,79.58871,2757,3382,2225.858,575.7712,0.01005476,-1
19,NaN,1643979578049,0.5666667,0.5851852,0.1020833,0.1074074,1643979577921,0.5885417,0.7708333,0.2109375,0.1736111,3247.562,83.64304,2543,3402,2150.997,528.1522,0.1218554,-1
19,NaN,1643979578136,0.5625,0.5851852,0.1041667,0.1111111,1643979578131,0.5833333,0.7708333,0.2109375,0.1701389,3244.804,87.73657,2435,3395,2141.824,526.4392,0.1218554,-1
19,NaN,1643979578427,0.5645834,0.5851852,0.1,0.1074074,1643979578322,0.5885416,0.7638889,0.2057292,0.1666667,3240.247,78.10502,2642,3369,2118.988,531.2433,0.1218554,-1
19,NaN,1643979578704,0.5583333,0.5888889,0.1020833,0.1111111,1643979578521,0.5833333,0.7638889,0.2057292,0.1701389,3241.075,76.52463,2618,3372,2133.822,537.4958,0.1218554,-1
19,NaN,1643979578899,0.5583333,0.5814815,0.1020833,0.1111111,1643979578726,0.5755208,0.7743056,0.2057292,0.1701389,3253.587,67.05299,2798,3395,2168.613,536.1516,0.1218554,-1
19,NaN,1643979579084,0.5604166,0.5851852,0.09375,0.1185185,1643979578921,0.5755208,0.7638889,0.2057292,0.1736111,3233.36,98.0038,2303,3376,2136.339,542.2275,0.1218554,-1
19,NaN,1643979579182,0.55625,0.5888889,0.0958333,0.1148148,1643979579128,0.5755209,0.7708333,0.1927083,0.1805555,3250.366,87.15016,2614,3399,2164.893,535.6536,0.1218554,-1
19,NaN,1643979579456,0.5541667,0.5925926,0.1020833,0.1074074,1643979579348,0.5703125,0.7708333,0.1953125,0.1736111,3254.126,76.55093,2661,3395,2151.182,529.6384,0.1218554,-1
19,NaN,1643979579570,0.5541667,0.5851852,0.09791666,0.1185185,1643979579522,0.5677084,0.7743056,0.2005208,0.1736111,3258.956,73.26643,2630,3402,2160.838,530.0347,0.1218554,-1
19,NaN,1643979579767,0.5541667,0.5925926,0.0958333,0.1111111,1643979579728,0.5677083,0.7777778,0.1953125,0.1736111,3263.778,71.8474,2547,3397,2173.18,530.43,0.1218554,-1
19,NaN,1643979580104,0.55625,0.5851852,0.0958333,0.1185185,1643979579921,0.5703125,0.7708333,0.1953125,0.1805555,3259.854,75.28368,2651,3399,2149.893,529.9984,0.1218554,-1
19,NaN,1643979580296,0.5520833,0.5740741,0.1020833,0.1111111,1643979580122,0.5703125,0.7673611,0.1953125,0.1805555,3262.639,81.88617,2349,3395,2129.387,531.9042,0.1218554,-1
19,NaN,1643979580494,0.5520833,0.5666667,0.1041667,0.1185185,1643979580322,0.5625,0.75,0.2057292,0.1736111,3256.548,89.77538,2614,3409,2083.174,547.2447,0.1218554,-1
